The Mad Doctor of Market Street,Joseph H. Lewis,NA,Horror,Universal,1942,/wiki/The_Mad_Doctor_of_Market_Street
The Mad Martindales,Alfred L. Werker,Jane Withers,Comedy,20th Century Fox,1942,/wiki/The_Mad_Martindales
The Mad Monster,Sam Newfield,NA,Horror,NA,1942,/wiki/The_Mad_Monster
Madame Spy,Roy William Neill,NA,Spy,Universal,1942,/wiki/Madame_Spy
The Magnificent Ambersons,Orson Welles,NA,NA,RKO,1942,/wiki/The_Magnificent_Ambersons_(film)
The Magnificent Dope,Walter Lang,NA,Comedy,NA,1942,/wiki/The_Magnificent_Dope
The Major and the Minor,Billy Wilder,NA,Comedy,Paramount,1942,/wiki/The_Major_and_the_Minor
The Male Animal,Elliott Nugent,NA,Romantic comedy,Warner Bros.,1942,/wiki/The_Male_Animal
The Man in the Trunk,Malcolm St. Clair,Raymond Walburn,Comedy,NA,1942,/wiki/The_Man_in_the_Trunk
The Man Who Came to Dinner,William Keighley,NA,Comedy,NA,1942,/wiki/The_Man_Who_Came_to_Dinner_(film)
The Man Who Returned to Life,Lew Landers,NA,Drama,Columbia,1942,/wiki/The_Man_Who_Returned_to_Life
Man with Two Lives,Phil Rosen,NA,Fantasy thriller,Monogram,1942,/wiki/Man_with_Two_Lives
Manila Calling,Herbert I. Leeds,NA,Drama,20th Century Fox,1942,/wiki/Manila_Calling
Manpower,NA,NA,NA,NA,1942,/wiki/Manpower_(1942_film)
The Mayor of 44th Street,Alfred E. Green,NA,Comedy,NA,1942,/wiki/The_Mayor_of_44th_Street
The McGuerins from Brooklyn,Kurt Neumann,NA,Comedy,United Artists,1942,/wiki/The_McGuerins_from_Brooklyn
Meet the Stewarts,Alfred E. Green,NA,NA,[1],1942,/w/index.php?title=Meet_the_Stewarts&action=edit&redlink=1
Men of Texas,Ray Enright,NA,Western,NA,1942,/wiki/Men_of_Texas
Mexican Spitfire at Sea,Leslie Goodwins,NA,Comedy,RKO,1942,/wiki/Mexican_Spitfire_at_Sea
Mexican Spitfire Sees a Ghost,Leslie Goodwins,NA,Comedy,RKO,1942,/wiki/Mexican_Spitfire_Sees_a_Ghost
Mexican Spitfire's Elephant,Leslie Goodwins,NA,Comedy,RKO,1942,/wiki/Mexican_Spitfire%27s_Elephant
Miss Annie Rooney,Edwin L. Marin,NA,Drama,United Artists,1942,/wiki/Miss_Annie_Rooney
Moonlight in Havana,Anthony Mann,NA,Drama,Universal,1942,/wiki/Moonlight_in_Havana
Moonlight Masquerade,John H. Auer,NA,Comedy,Republic,1942,/wiki/Moonlight_Masquerade
The Moon and Sixpence,Albert Lewin,NA,Drama,NA,1942,/wiki/The_Moon_and_Sixpence_(film)
Moontide,Archie Mayo,NA,Drama,20th Century Fox,1942,/wiki/Moontide
Mrs. Miniver,William Wyler,NA,War drama,NA,1942,/wiki/Mrs._Miniver_(film)
Mrs. Wiggs of the Cabbage Patch,Norman Taurog,NA,Comedy,Paramount,1942,/wiki/Mrs._Wiggs_of_the_Cabbage_Patch_(1942_film)
The Mummy's Tomb,Harold Young,NA,Horror,Universal,1942,/wiki/The_Mummy%27s_Tomb
Murder in the Big House,B. Reeves Eason,NA,Crime,NA,1942,/wiki/Murder_in_the_Big_House
My Favorite Blonde,Sidney Lanfield,NA,Comedy,Paramount,1942,/wiki/My_Favorite_Blonde
My Favorite Duck,NA,NA,NA,NA,1942,/wiki/My_Favorite_Duck
My Gal Sal,Irving Cummings,NA,NA,20th Century Fox,1942,/wiki/My_Gal_Sal
My Heart Belongs to Daddy,Robert Siodmak,NA,Comedy,NA,1942,/wiki/My_Heart_Belongs_to_Daddy_(film)
My Sister Eileen,Alexander Hall,NA,Musical,Columbia,1942,/wiki/My_Sister_Eileen
The Mystery of Marie Roget,Phil Rosen,NA,Suspense,Universal,1942,/wiki/The_Mystery_of_Marie_Roget_(film)
The Navy Comes Through,A. Edward Sutherland,NA,Drama,NA,1942,/wiki/The_Navy_Comes_Through
Nazi Agent,Jules Dassin,NA,Spy thriller,MGM,1942,/wiki/Nazi_Agent
'Neath Brooklyn Bridge,Wallace Fox,NA,Comedy,Monogram,1942,/wiki/%27Neath_Brooklyn_Bridge
The News Parade of the Year 1942,Eugene W. Castle,NA,NA,NA,1942,/wiki/The_News_Parade_of_the_Year_1942
The Night Before the Divorce,Robert Siodmak,NA,Comedy,NA,1942,/wiki/The_Night_Before_the_Divorce
Night in New Orleans,William Clemens,NA,Drama,NA,1942,/wiki/Night_in_New_Orleans
Night Monster,Ford Beebe,Bela Lugosi,NA,Universal,1942,/wiki/Night_Monster
Night Plane from Chungking,Ralph Murphy,Robert Preston,War drama,Paramount,1942,/wiki/Night_Plane_from_Chungking
A Night to Remember,Richard Wallace,NA,Drama,Columbia,1942,/wiki/A_Night_to_Remember_(1942_film)
Nightmare,Tim Whelan,NA,Suspense,NA,1942,/wiki/Nightmare_(1942_film)
Northwest Rangers,Joseph M. Newman,NA,Drama,MGM,1942,/wiki/Northwest_Rangers
"Now, Voyager",Irving Rapper,NA,Drama,NA,1942,"/wiki/Now,_Voyager"
Obliging Young Lady,Richard Wallace,NA,Comedy,RKO,1942,/wiki/Obliging_Young_Lady
The Old Homestead,Frank McDonald,NA,Comedy,Republic,1942,/wiki/The_Old_Homestead_(1942_film)
Once Upon a Honeymoon,Leo McCarey,NA,Romantic comedy,RKO,1942,/wiki/Once_Upon_a_Honeymoon
One Thrilling Night,William Beaudine,NA,Romantic comedy,Paramount,1942,/wiki/One_Thrilling_Night
On the Sunny Side,Harold D. Schuster,NA,Comedy,20th Century Fox,1942,/wiki/On_the_Sunny_Side_(1942_film)
Orchestra Wives,Archie Mayo,NA,Musical,20th Century Fox,1942,/wiki/Orchestra_Wives
Outlaws of Pine Ridge,William Witney,NA,Western,Republic,1942,/wiki/Outlaws_of_Pine_Ridge
Overland Mail,Ford Beebe,NA,Serial,Universal,1942,/wiki/Overland_Mail_(film)
Over My Dead Body,Malcolm St. Clair,NA,Comedy,20th Century Fox,1942,/wiki/Over_My_Dead_Body_(1942_film)
Pacific Rendezvous,George Sidney,NA,Drama,NA,1942,/wiki/Pacific_Rendezvous
The Palm Beach Story,Preston Sturges,NA,Screwball comedy,Paramount,1942,/wiki/The_Palm_Beach_Story
Panama Hattie,Norman Z. McLeod,NA,Musical,MGM,1942,/wiki/Panama_Hattie_(film)
Parachute Nurse,Charles Barton,Marguerite Chapman,Drama,NA,1942,/wiki/Parachute_Nurse
Pardon My Sarong,Erle C. Kenton,Abbott and Costello,Comedy,Universal,1942,/wiki/Pardon_My_Sarong
Pardon My Stripes,John H. Auer,NA,Comedy,NA,1942,/wiki/Pardon_My_Stripes
Paris Calling,Edwin L. Marin,NA,Drama,Universal,1942,/wiki/Paris_Calling
The Pay Off,Arthur Dreifuss,NA,Crime drama,[2],1942,/wiki/The_Payoff_(1942_film)
Perils of Nyoka,William Witney,Kay Aldridge,Action adventure,Republic,1942,/wiki/Perils_of_Nyoka
Phantom Killer,William Beaudine,NA,Romantic mystery,Monogram,1942,/wiki/Phantom_Killer_(film)
The Pied Piper,Irving Pichel,NA,War,20th Century Fox,1942,/wiki/The_Pied_Piper_(1942_film)
Pierre of the Plains,George Seitz,NA,Adventure,MGM,1942,/wiki/Pierre_of_the_Plains
Pittsburgh,Lewis Seiler,NA,Drama,Universal,1942,/wiki/Pittsburgh_(1942_film)
The Postman Didn't Ring,Harold D. Schuster,NA,Comedy,20th Century Fox,1942,/wiki/The_Postman_Didn%27t_Ring
Powder Town,Rowland V. Lee,NA,Drama,RKO,1942,/wiki/Powder_Town
Prelude to War,Frank Capra,NA,Documentary,The first of Capra's Why We Fight film series,1942,/wiki/Prelude_to_War
The Pride of the Yankees,Sam Wood,NA,Biopic,NA,1942,/wiki/The_Pride_of_the_Yankees
Private Buckaroo,Edward Cline,NA,Musical,Universal,1942,/wiki/Private_Buckaroo
Puss 'n' Toots,NA,NA,Short animation,MGM,1942,/wiki/Puss_%27n%27_Toots
Random Harvest,Mervyn LeRoy,NA,Drama,NA,1942,/wiki/Random_Harvest_(film)
Reap the Wild Wind,Cecil B. DeMille,NA,Adventure,Paramount,1942,/wiki/Reap_the_Wild_Wind
The Remarkable Andrew,Stuart Heisler,NA,Fantasy,NA,1942,/wiki/The_Remarkable_Andrew
Remember Pearl Harbor,Joseph Santley,NA,War,Republic,1942,/wiki/Remember_Pearl_Harbor
Reunion in France,Jules Dassin,NA,Drama,MGM,1942,/wiki/Reunion_in_France
Ride 'Em Cowboy,Arthur Lubin,Abbott and Costello,Comedy,Universal,1942,/wiki/Ride_%27Em_Cowboy
Right to the Heart,Eugene Forde,NA,Drama,NA,1942,/wiki/Right_to_the_Heart
Rings on Her Fingers,Rouben Mamoulian,NA,Comedy,20th Century Fox,1942,/wiki/Rings_on_Her_Fingers
Rio Rita,S. Sylvan Simon,Abbott and Costello,Comedy,MGM,1942,/wiki/Rio_Rita_(1942_film)
Road to Happiness,Phil Rosen,NA,Drama,NA,1942,/wiki/Road_to_Happiness
Road to Morocco,David Butler,NA,Musical comedy,NA,1942,/wiki/Road_to_Morocco
Roxie Hart,William A. Wellman,Ginger Rogers,Comedy,NA,1942,/wiki/Roxie_Hart_(film)
Rubber Racketeers,Harold Young,NA,Crime,NA,1942,/wiki/Rubber_Racketeers
Saboteur,Alfred Hitchcock,NA,Film noir,Universal,1942,/wiki/Saboteur_(film)
Safeguarding Military Information,John Huston,NA,Propaganda short,NA,1942,/wiki/Safeguarding_Military_Information
Scattergood Survives a Murder,Christy Cabanne,NA,Mystery,NA,1942,/wiki/Scattergood_Survives_a_Murder
Sealed Lips,George Waggner,NA,Drama,Universal,1942,/wiki/Sealed_Lips
Secret Agent of Japan,Irving Pichel,NA,War,20th Century Fox,1942,/wiki/Secret_Agent_of_Japan
Secret Enemies,Benjamin Stoloff,NA,Drama,NA,1942,/wiki/Secret_Enemies
Seven Days' Leave,Tim Whelan,NA,Comedy,RKO,1942,/wiki/Seven_Days%27_Leave_(1942_film)
Seven Miles from Alcatraz,Edward Dmytryk,NA,Crime,RKO,1942,/wiki/Seven_Miles_from_Alcatraz
Seven Sweethearts,Frank Borzage,NA,Musical,MGM,1942,/wiki/Seven_Sweethearts
Sex Hygiene,NA,NA,Docudrama,NA,1942,/wiki/Sex_Hygiene
Sherlock Holmes and the Voice of Terror,John Rawlins,NA,Mystery,20th Century Fox,1942,/wiki/Sherlock_Holmes_and_the_Voice_of_Terror
Ship Ahoy,Edward Buzzell,NA,Musical comedy,MGM,1942,/wiki/Ship_Ahoy
Silver Queen,Lloyd Bacon,NA,Western,United Artists,1942,/wiki/Silver_Queen
Sin Town,Ray Enright,NA,Western,Universal,1942,/wiki/Sin_Town_(1942_film)
Sing Your Worries Away,A. Edward Sutherland,NA,Musical,RKO,1942,/wiki/Sing_Your_Worries_Away
Somewhere I'll Find You,Wesley Ruggles,NA,Romance,MGM,1942,/wiki/Somewhere_I%27ll_Find_You
Son of Fury: The Story of Benjamin Blake,John Cromwell,NA,Adventure,20th Century Fox,1942,/wiki/Son_of_Fury:_The_Story_of_Benjamin_Blake
Song of the Islands,Walter Lang,NA,Musical,20th Century Fox,1942,/wiki/Song_of_the_Islands
Sons of the Pioneers,Joseph Kane,NA,Western,Republic,1942,/wiki/Sons_of_the_Pioneers_(film)
So's Your Aunt Emma,Jean Yarbrough,NA,Comedy,NA,1942,/wiki/So%27s_Your_Aunt_Emma
South of Santa Fe,Joseph Kane,NA,Western,Republic,1942,/wiki/South_of_Santa_Fe
The Spoilers,Ray Enright,NA,Western,Universal,1942,/wiki/The_Spoilers_(1942_film)
Springtime in the Rockies,Irving Cummings,NA,Musical,20th Century Fox,1942,/wiki/Springtime_in_the_Rockies
Spy Ship,B. Reeves Eason,NA,Spy drama,NA,1942,/wiki/Spy_Ship_(film)
Spy Smasher,William Witney,NA,Spy serial,Republic,1942,/wiki/Spy_Smasher_(serial)
The Squawkin' Hawk,Chuck Jones,NA,Animated short,Warner Bros.,1942,/wiki/The_Squawkin%27_Hawk
Stand By for Action,Robert Z. Leonard,NA,War,MGM,1942,/wiki/Stand_By_for_Action
Star Spangled Rhythm,George Marshall,NA,Musical,Paramount,1942,/wiki/Star_Spangled_Rhythm
The Strange Case of Doctor Rx,William Nigh,NA,Drama,Universal,1942,/wiki/The_Strange_Case_of_Doctor_Rx
Street of Chance,Jack Hively,NA,Crime,Paramount,1942,/wiki/Street_of_Chance_(1942_film)
Strictly in the Groove,Vernon Keys,NA,Musical,NA,1942,/wiki/Strictly_in_the_Groove
Submarine Raider,Lew Landers,NA,War,NA,1942,/w/index.php?title=Submarine_Raider&action=edit&redlink=1
Sundown Jim,James Tinling,NA,Western,20th Century Fox,1942,/wiki/Sundown_Jim
Sweater Girl,William Clemens,NA,Musical,Paramount,1942,/wiki/Sweater_Girl_(film)
"Take a Letter, Darling",Mitchell Leisen,NA,Comedy,Paramount,1942,"/wiki/Take_a_Letter,_Darling"
A Tale of Two Kitties,Bob Clampett,NA,Animation,NA,1942,/wiki/A_Tale_of_Two_Kitties
Tales of Manhattan,Julien Duvivier,NA,"Drama, comedy; 6 separate stories",20th Century Fox,1942,/wiki/Tales_of_Manhattan
The Talk of the Town,George Stevens,NA,Screwball comedy,Columbia,1942,/wiki/The_Talk_of_the_Town_(1942_film)
Tarzan's New York Adventure,Richard Thorpe,NA,Adventure,MGM,1942,/wiki/Tarzan%27s_New_York_Adventure
Ten Gentlemen from West Point,Henry Hathaway,NA,Drama,20th Century Fox,1942,/wiki/Ten_Gentlemen_from_West_Point
Tennessee Johnson,William Dieterle,NA,Biography,MGM,1942,/wiki/Tennessee_Johnson
That Other Woman,Ray McCarey,NA,Comedy,RKO,1942,/wiki/That_Other_Woman
There's One Born Every Minute,Harold Young,NA,Comedy,NA,1942,/wiki/There%27s_One_Born_Every_Minute
They All Kissed the Bride,Alexander Hall,NA,Comedy,Columbia,1942,/wiki/They_All_Kissed_the_Bride
They Raid by Night,Spencer Bennet,NA,War,PRC,1942,/wiki/They_Raid_by_Night
This Above All,Anatole Litvak,NA,Romance,20th Century Fox,1942,/wiki/This_Above_All_(film)
This Gun for Hire,Frank Tuttle,NA,Crime drama,Paramount,1942,/wiki/This_Gun_for_Hire
This Time for Keeps,Charles Reisner,NA,Comedy,MGM,1942,/wiki/This_Time_for_Keeps_(1942_film)
Thru Different Eyes,Thomas Loring,NA,Drama,20th Century Fox,1942,/wiki/Thru_Different_Eyes
Thunder Birds,William A. Wellman,NA,War,20th Century Fox,1942,/wiki/Thunder_Birds_(1942_film)
Timber,Christy Cabanne,NA,Drama,Universal,1942,/wiki/Timber_(1942_film)
Time to Kill,Herbert I. Leeds,NA,Crime drama,NA,1942,/wiki/Time_to_Kill_(1942_film)
Tish,S. Sylvan Simon,NA,Comedy,NA,1942,/wiki/Tish_(film)
To Be or Not to Be,Ernst Lubitsch,NA,Screwball comedy,NA,1942,/wiki/To_Be_or_Not_to_Be_(1942_film)
Today I Hang,Oliver Drake,NA,Drama,Producers Releasing Corporation,1942,/wiki/Today_I_Hang
To the Shores of Tripoli,H. Bruce Humberstone,NA,Romantic drama,20th Century Fox,1942,/wiki/To_the_Shores_of_Tripoli
"Tombstone, the Town Too Tough to Die",William McGann,NA,Western,NA,1942,"/wiki/Tombstone,_the_Town_Too_Tough_to_Die"
Too Many Women,Bernard Ray,NA,Comedy,NA,1942,/wiki/Too_Many_Women_(1942_film)
Top Sergeant,Christy Cabanne,NA,War,Universal,1942,/wiki/Top_Sergeant_(film)
Torpedo Boat,John Rawlins,NA,War,Paramount,1942,/wiki/Torpedo_Boat_(film)
Tortilla Flat,Victor Fleming,NA,"Comedy, drama",NA,1942,/wiki/Tortilla_Flat_(film)
A Tragedy at Midnight,Joseph Santley,NA,Comedy,Republic,1942,/wiki/A_Tragedy_at_Midnight
Trail Riders,Robert Tansey,NA,Western,NA,1942,/wiki/Trail_Riders
Treat 'Em Rough,Ray Taylor,NA,Drama,Universal,1942,/wiki/Treat_%27Em_Rough
True to the Army,Albert S. Rogell,NA,Comedy,NA,1942,/wiki/True_to_the_Army
Tulips Shall Grow,NA,NA,Animated short,NA,1942,/wiki/Tulips_Shall_Grow
The Tuttles of Tahiti,Charles Vidor,NA,Adventure,RKO,1942,/wiki/The_Tuttles_of_Tahiti
Twin Beds,Tim Whelan,NA,Comedy,NA,1942,/wiki/Twin_Beds_(1942_film)
Two Yanks in Trinidad,Gregory Ratoff,NA,Spy comedy,Columbia,1942,/wiki/Two_Yanks_in_Trinidad
The Undying Monster,John Brahm,James Ellison,Horror,20th Century Fox,1942,/wiki/The_Undying_Monster
Unseen Enemy,John Rawlins,NA,War,Universal,1942,/wiki/Unseen_Enemy
Valley of Hunted Men,John English,NA,Western,NA,1942,/wiki/Valley_of_Hunted_Men
The Vanishing Virginian,Frank Borzage,NA,Musical,MGM,1942,/wiki/The_Vanishing_Virginian
The Wabbit Who Came to Supper,I. Freleng,NA,Animated,Warner Bros.,1942,/wiki/The_Wabbit_Who_Came_to_Supper
Wake Island,John Farrow,NA,War drama,Paramount,1942,/wiki/Wake_Island_(film)
The War Against Mrs. Hadley,Harold Bucquet,NA,Drama,MGM,1942,/wiki/The_War_Against_Mrs._Hadley
We Are the Marines,Louis de Rochemont,NA,War documentary,20th Century Fox,1942,/wiki/We_Are_the_Marines
We Were Dancing,Robert Z. Leonard,NA,Comedy,MGM,1942,/wiki/We_Were_Dancing_(film)
Western Mail,Robert Tansey,Tom Keene,Western,NA,1942,/wiki/Western_Mail_(film)
West of Tombstone,Howard Bretherton,NA,Western,NA,1942,/wiki/West_of_Tombstone
What's Cookin'?,Edward F. Cline,NA,Musical,Universal,1942,/wiki/What%27s_Cookin%27%3F
Whispering Ghosts,Alfred L. Werker,NA,Comedy,20th Century Fox,1942,/wiki/Whispering_Ghosts
White Cargo,Richard Thorpe,NA,Melodrama,MGM,1942,/wiki/White_Cargo
Who Done It?,Erle C. Kenton,Abbott and Costello,Comedy,Universal,1942,/wiki/Who_Done_It%3F_(1942_film)
Who Is Hope Schuyler?,Thomas Loring,NA,Mystery,20th Century Fox,1942,/wiki/Who_Is_Hope_Schuyler%3F
The Wife Takes a Flyer,Richard Wallace,NA,Romantic comedy,Columbia,1942,/wiki/The_Wife_Takes_a_Flyer
Wild Bill Hickok Rides,Ray Enright,NA,Western,Warner Bros.,1942,/wiki/Wild_Bill_Hickok_Rides
Wings for the Eagle,Lloyd Bacon,NA,Drama,Warner Bros.,1942,/wiki/Wings_for_the_Eagle
Winning Your Wings,John Huston,NA,Propaganda short,NA,1942,/wiki/Winning_Your_Wings
Wild Bill Hickok Rides,Ray Enright,NA,Western,Warner Bros.,1942,/wiki/Wild_Bill_Hickok_Rides
Woman of the Year,George Stevens,NA,Romantic comedy,NA,1942,/wiki/Woman_of_the_Year
Wood for War,Arthur H. Wolf,NA,Propaganda short,NA,1942,/wiki/Wood_for_War
The World at War,Frank Capra,NA,Propaganda short,NA,1942,/wiki/The_World_at_War_(film)
Wrecking Crew,Frank McDonald,NA,Drama,NA,1942,/wiki/Wrecking_Crew_(1942_film)
X Marks the Spot,George Sherman,NA,Drama,Republic,1942,/wiki/X_Marks_the_Spot_(1942_film)
Yankee Doodle Dandy,Michael Curtiz,NA,Biography,NA,1942,/wiki/Yankee_Doodle_Dandy
A Yank at Eton,Norman Taurog,NA,Drama,MGM,1942,/wiki/A_Yank_at_Eton
A Yank in Libya,Albert Herman,NA,Spy,NA,1942,/wiki/A_Yank_in_Libya
The Yanks Are Coming,Alexis Thurn-Taxis,NA,Musical,PRC,1942,/wiki/The_Yanks_Are_Coming_(1942_film)
Yokel Boy,Joseph Santley,NA,Comedy,Republic,1942,/wiki/Yokel_Boy
You Can't Escape Forever,Jo Graham,NA,Drama,Warner Bros.,1942,/wiki/You_Can%27t_Escape_Forever
You Were Never Lovelier,William A. Seiter,NA,Musical comedy,Columbia,1942,/wiki/You_Were_Never_Lovelier
Youth on Parade,Albert S. Rogell,NA,Musical comedy,Republic,1942,/wiki/Youth_on_Parade
NA,NA,NA,NA,NA,1942,/wiki/List_of_Belarusian_films
Above Suspicion,Richard Thorpe,NA,Spy,MGM,1943,/wiki/Above_Suspicion_(1943_film)
Action in the North Atlantic,NA,NA,War,Warner Bros.,1943,/wiki/Action_in_the_North_Atlantic
Adventure in Iraq,D. Ross Lederman,NA,Adventure,NA,1943,/wiki/Adventure_in_Iraq
The Adventures of a Rookie,Leslie Goodwins,NA,Comedy,RKO,1943,/wiki/The_Adventures_of_a_Rookie
The Adventures of Smilin' Jack,NA,NA,Serial,Universal,1943,/wiki/The_Adventures_of_Smilin%27_Jack_(serial)
Adventures of the Flying Cadets,NA,NA,Serial,Universal,1943,/wiki/Adventures_of_the_Flying_Cadets
Aerial Gunner,William H. Pine,NA,War,NA,1943,/wiki/Aerial_Gunner
After Midnight with Boston Blackie,Lew Landers,NA,Mystery,Columbia,1943,/wiki/After_Midnight_with_Boston_Blackie
Air Force,Howard Hawks,NA,Drama,Warner Bros.,1943,/wiki/Air_Force_(film)
Air Raid Wardens,Edward Sedgwick,NA,Comedy,NA,1943,/wiki/Air_Raid_Wardens
Alaska Highway,Frank McDonald,NA,Drama,NA,1943,/wiki/Alaska_Highway_(film)
The Ape Man,William Beaudine,NA,Science fiction,Monogram,1943,/wiki/The_Ape_Man
Appointment in Berlin,Alfred E. Green,NA,War drama,Columbia,1943,/wiki/Appointment_in_Berlin
Around the World,Allan Dwan,NA,Musical comedy,RKO,1943,/wiki/Around_the_World_(1943_film)
Autobiography of a 'Jeep',NA,NA,Propaganda,NA,1943,/wiki/The_Autobiography_of_a_%27Jeep%27
Baby Puss (Tom and Jerry),Hanna-Barbera,NA,NA,MGM,1943,/wiki/Baby_Puss
Back from the Front,Jules White,The Three Stooges,NA,Columbia,1943,/wiki/Back_from_the_Front
Background to Danger,Raoul Walsh,NA,Mystery,Warner Bros.,1943,/wiki/Background_to_Danger
Bar 20,Lesley Selander,NA,Western,NA,1943,/wiki/Bar_20
Bataan,Tay Garnett,NA,War,MGM,1943,/wiki/Bataan_(film)
Batman,Lambert Hillyer,NA,Action,Columbia,1943,/wiki/Batman_(serial)
The Battle of Britain,Frank Capra,NA,Documentary,NA,1943,/wiki/The_Battle_of_Britain
The Battle of Russia,Frank Capra,NA,Documentary,NA,1943,/wiki/The_Battle_of_Russia
Best Foot Forward,Edward Buzzell,NA,Musical Comedy,MGM,1943,/wiki/Best_Foot_Forward_(film)
Black Marketing,William Castle,NA,Propaganda,NA,1943,/wiki/Black_Marketing
The Black Raven,Sam Newfield,NA,Suspense,PRC,1943,/wiki/The_Black_Raven
Bombardier,Richard Wallace,NA,War,RKO,1943,/wiki/Bombardier_(film)
Bomber's Moon,Charles Fuhr,NA,War,20th Century Fox,1943,/wiki/Bomber%27s_Moon
Border Patrol,Lesley Selander,NA,Western,United Artists,1943,/wiki/Border_Patrol_(film)
Brazil at War,William Castle,NA,Propaganda,NA,1943,/wiki/Brazil_at_War
Buckskin Frontier,Lesley Selander,NA,Western,United Artists,1943,/wiki/Buckskin_Frontier
Bullets and Saddles,Anthony Marshall,NA,Western,Monogram,1943,/wiki/Bullets_and_Saddles
Cabin in the Sky,Vincente Minnelli,NA,Musical Comedy,MGM,1943,/wiki/Cabin_in_the_Sky_(film)
California Joe,Spencer Bennet,NA,Western,Republic,1943,/wiki/California_Joe_(film)
Calling Dr. Death,Reginald Le Borg,NA,NA,Universal,1943,/wiki/Calling_Dr._Death
Captive Wild Woman,Edward Dmytryk,NA,Science fiction,Universal,1943,/wiki/Captive_Wild_Woman
A Challenge to Democracy,NA,NA,Propaganda,NA,1943,/wiki/A_Challenge_to_Democracy
The Chance of a Lifetime,William Castle,NA,Crime Drama,Columbia,1943,/wiki/The_Chance_of_a_Lifetime
Chatterbox,Joseph Santley,NA,Comedy,Republic,1943,/wiki/Chatterbox_(1943_film)
Chetniks! The Fighting Guerrillas,Louis King,NA,War,20th Century Fox,1943,/wiki/Chetniks!_The_Fighting_Guerrillas
China,John Farrow,NA,Drama,NA,1943,/wiki/China_(1943_film)
Cinderella Swings It,Christy Cabanne,NA,Musical,RKO,1943,/wiki/Cinderella_Swings_It
City Without Men,Sidney Salkow,NA,Crime Drama,Columbia,1943,/wiki/City_Without_Men
Clancy Street Boys,William Beaudine,East Side Kids,NA,NA,1943,/wiki/Clancy_Street_Boys
Claudia,Edmund Goulding,NA,Comedy,NA,1943,/wiki/Claudia_(1943_film)
Combat America,NA,Clark Gable,Propaganda,NA,1943,/wiki/Combat_America
Coney Island,Walter Lang,NA,Musical,Fox,1943,/wiki/Coney_Island_(1943_film)
The Constant Nymph,Edmund Goulding,NA,Drama,Warner Bros.,1943,/wiki/The_Constant_Nymph_(1943_film)
Corregidor,William Nigh,NA,War,NA,1943,/wiki/Corregidor_(1943_film)
Corvette K-225,Richard Rosson,NA,Drama,Universal,1943,/wiki/Corvette_K-225
Crash Dive,Archie Mayo,NA,War,Fox,1943,/wiki/Crash_Dive
Crazy House,Edward Cline,NA,Comedy,NA,1943,/wiki/Crazy_House_(1943_film)
Crime Doctor,Michael Gordon,NA,Mystery,Columbia,1943,/wiki/Crime_Doctor_(film)
The Crime Doctor's Strangest Case,Eugene Forde,NA,Mystery,NA,1943,/wiki/The_Crime_Doctor%27s_Strangest_Case
"Cry ""Havoc""",Richard Thorpe,NA,Drama,MGM,1943,/wiki/Cry_%22Havoc%22
The Crystal Ball,Elliott Nugent,NA,Comedy,U.A.,1943,/wiki/The_Crystal_Ball_(film)
Daffy - The Commando,Friz Freleng,Daffy Duck,NA,NA,1943,/wiki/Daffy_-_The_Commando
The Dancing Masters,Malcolm St. Clair,Laurel and Hardy,Comedy,20th Century Fox,1943,/wiki/The_Dancing_Masters
Dangerous Blondes,Leigh Jason,NA,Mystery,Columbia,1943,/wiki/Dangerous_Blondes
Daredevils of the West,NA,NA,Serial,Republic,1943,/wiki/Daredevils_of_the_West
Days of Old Cheyenne,Elmer Clifton,NA,Western,NA,1943,/wiki/Days_of_Old_Cheyenne
Dead Men Walk,Sam Newfield,NA,Horror,PRC,1943,/wiki/Dead_Men_Walk
December 7th,John Ford,NA,Propaganda,NA,1943,/wiki/December_7th_(film)
The Desert Song,Robert Florey,NA,Musical,Warner Bros.,1943,/wiki/The_Desert_Song_(1943_film)
The Desperadoes,Charles Vidor,NA,Western,Columbia,1943,/wiki/The_Desperadoes
Destination Tokyo,Delmer Daves,NA,War,Warner Bros.,1943,/wiki/Destination_Tokyo
Destroyer,William A. Seiter,NA,War,Columbia,1943,/wiki/Destroyer_(1943_film)
Dixie,A. Edward Sutherland,NA,NA,Paramount,1943,/wiki/Dixie_(film)
Dizzy Detectives,Jules White,The Three Stooges,NA,Columbia,1943,/wiki/Dizzy_Detectives
Dizzy Pilots,Jules White,The Three Stooges,NA,Columbia,1943,/wiki/Dizzy_Pilots
Don Winslow of the Coast Guard,NA,Don Terry,Serial,Universal,1943,/wiki/Don_Winslow_of_the_Coast_Guard
Doughboys in Ireland,Lew Landers,NA,War Musical,Columbia,1943,/wiki/Doughboys_in_Ireland
Dr. Gillespie's Criminal Case,Willis Goldbeck,NA,Drama,MGM,1943,/wiki/Dr._Gillespie%27s_Criminal_Case
DuBarry Was a Lady,Roy Del Ruth,NA,Musical,MGM,1943,/wiki/Du_Barry_Was_a_Lady_(film)
Edge of Darkness,Lewis Milestone,NA,War,Warner Bros.,1943,/wiki/Edge_of_Darkness_(1943_film)
Education for Death,Clyde Geronimi,NA,NA,NA,1943,/wiki/Education_for_Death
The Falcon and the Co-eds,William Clemens,NA,Mystery,RKO,1943,/wiki/The_Falcon_and_the_Co-eds
The Falcon in Danger,William Clemens,NA,Mystery,RKO,1943,/wiki/The_Falcon_in_Danger
